ID,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1162,RL,NA,14778,Pave,NA,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,TA,TA,No,1296,GasA,Ex,Y,SBrkr,1,0,3,1,Gd,7,Detchd,1993,Unf,2,924,TA,TA,Y,NA,NA,11,2008,WD,Normal,224000
1163,RL,109,8724,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,Gd,TA,No,894,GasA,Gd,Y,SBrkr,1,0,3,1,TA,5,Attchd,1968,Fin,2,450,TA,TA,Y,NA,NA,5,2007,WD,Normal,129000
1164,RL,60,12900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,1969,1969,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Av,1198,GasA,TA,Y,SBrkr,0,2,0,2,TA,6,CarPort,1969,Unf,2,400,Fa,TA,Y,NA,NA,1,2008,WD,Alloca,108959
1165,RL,NA,16157,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,7,1978,1978,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,Gd,TA,Gd,1360,GasA,Ex,Y,SBrkr,1,1,2,1,Gd,5,Attchd,1978,Unf,2,588,TA,TA,Y,NA,NA,6,2007,WD,Normal,194000
1166,RL,79,9541,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1502,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,7,Attchd,2009,RFn,2,644,TA,TA,Y,NA,NA,9,2009,New,Partial,233170
1167,RL,64,10475,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1694,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,7,Attchd,2008,RFn,3,776,TA,TA,Y,NA,NA,2,2010,WD,Normal,245350
1168,RL,58,10852,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,959,GasA,Ex,Y,SBrkr,2,1,3,1,TA,7,Attchd,2000,Fin,2,472,TA,TA,Y,NA,NA,2,2006,WD,Normal,173000
1169,RL,120,13728,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,1935,1986,Hip,CompShg,Stucco,Stucco,TA,TA,CBlock,TA,TA,No,1127,GasA,Ex,Y,SBrkr,2,0,4,1,Gd,7,Basment,1935,Unf,2,540,TA,TA,Y,NA,NA,7,2008,WD,Normal,235000
1170,RL,118,35760,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,Ex,TA,Gd,1930,GasA,Ex,Y,SBrkr,3,1,4,1,Gd,10,Attchd,1995,Fin,3,807,TA,TA,Y,NA,NA,7,2006,WD,Normal,625000
1171,RL,76,9880,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,Av,1096,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Attchd,1977,Fin,1,358,TA,TA,Y,GdPrv,NA,7,2008,WD,Normal,171000
1172,RL,76,9120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1261,GasA,Ex,Y,SBrkr,1,0,3,1,TA,6,Attchd,1958,RFn,2,433,TA,TA,Y,NA,Shed,11,2008,WD,Normal,163000
1173,FV,35,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,625,GasA,Ex,Y,SBrkr,2,1,2,1,Gd,5,Detchd,2006,Fin,2,625,TA,TA,Y,NA,NA,3,2008,WD,Normal,171900
1174,RL,138,18030,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1598,GasA,TA,Y,SBrkr,3,0,3,1,Ex,12,NA,NA,NA,0,0,NA,NA,Y,MnPrv,NA,3,2007,WD,Normal,200500
1175,RL,80,16560,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Gd,TA,No,952,GasA,TA,Y,SBrkr,2,1,4,1,TA,9,Detchd,1932,Unf,2,360,TA,TA,Y,NA,NA,7,2006,WD,Normal,239000
1176,RL,85,10678,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,No,1683,GasA,Ex,Y,SBrkr,2,1,4,1,Gd,9,Attchd,1992,Fin,2,541,TA,TA,Y,NA,NA,4,2007,WD,Normal,285000
1177,RL,37,6951,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1984,1985,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,876,GasA,TA,Y,SBrkr,1,0,3,1,TA,5,Attchd,1984,Unf,1,264,TA,TA,Y,MnPrv,NA,10,2008,WD,Normal,119500
1178,RM,NA,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,818,GasA,TA,Y,SBrkr,1,0,3,1,TA,5,Detchd,1926,Unf,1,210,TA,TA,N,NA,NA,12,2009,WD,Normal,115000
1179,RL,54,7681,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,731,GasA,Ex,Y,SBrkr,1,1,3,1,TA,7,Detchd,1921,Unf,1,186,Fa,TA,Y,NA,NA,7,2009,WD,Normal,154900
1180,RL,77,8335,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,Slab,NA,NA,NA,0,GasA,Gd,Y,SBrkr,1,0,3,1,TA,5,NA,NA,NA,0,0,NA,NA,N,NA,NA,4,2006,WD,Normal,93000
1181,RL,NA,11170,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,TA,TA,Wood,Gd,TA,No,1216,GasA,Ex,Y,SBrkr,2,1,4,1,TA,8,Attchd,1990,Fin,2,693,TA,TA,Y,GdPrv,NA,4,2006,WD,Normal,250000
1182,RM,64,5587,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,Gd,1600,GasA,Ex,Y,SBrkr,2,0,2,1,Gd,5,Attchd,2008,Fin,2,482,TA,TA,Y,NA,NA,11,2008,New,Partial,392500
1183,RL,160,15623,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,Gd,TA,PConc,Ex,TA,Av,2396,GasA,Ex,Y,SBrkr,3,1,4,1,Ex,10,Attchd,1996,Fin,3,813,TA,TA,Y,MnPrv,NA,7,2007,WD,Abnorml,745000
1184,RL,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,1920,1950,Hip,CompShg,Stucco,Stucco,TA,TA,BrkTil,TA,TA,No,1120,GasA,Ex,Y,SBrkr,1,0,2,1,TA,5,Detchd,1970,Unf,2,720,TA,TA,Y,NA,NA,6,2006,WD,Normal,120000
1185,RL,50,35133,Grvl,NA,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Gd,1572,GasA,Gd,Y,SBrkr,1,1,3,1,TA,5,2Types,1963,RFn,3,995,TA,TA,Y,NA,NA,5,2007,WD,Normal,186700
1186,RL,60,9738,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,TA,Gd,BrkTil,TA,TA,No,784,GasA,Gd,Y,SBrkr,1,0,4,1,TA,7,Attchd,1965,Unf,1,392,TA,TA,Y,NA,NA,3,2006,WD,Normal,104900
1187,RL,107,10615,Pave,NA,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Fa,TA,Mn,978,GasA,TA,Y,SBrkr,2,0,3,2,TA,7,CarPort,1920,Unf,2,420,Fa,Fa,Y,NA,NA,8,2009,WD,Abnorml,95000
1188,RL,89,12461,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,Gd,TA,PConc,Gd,TA,No,1624,GasA,Ex,Y,SBrkr,2,0,2,1,Gd,5,Attchd,1994,RFn,3,757,TA,TA,Y,GdPrv,NA,7,2006,WD,Normal,262000
1189,RL,68,8935,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,831,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,7,Attchd,2002,RFn,2,493,TA,TA,Y,NA,NA,7,2009,WD,Normal,195000
1190,RL,60,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,TA,TA,No,994,GasA,Gd,Y,SBrkr,2,1,3,1,Gd,7,Attchd,1999,Fin,2,442,TA,TA,Y,NA,NA,6,2010,WD,Normal,189000
1191,RL,NA,32463,Pave,NA,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Av,1249,GasA,Ex,Y,SBrkr,1,0,3,1,TA,7,2Types,1975,Fin,4,1356,TA,TA,Y,NA,NA,3,2007,WD,Normal,168000
1192,FV,24,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,776,GasA,Ex,Y,SBrkr,2,1,2,1,Gd,5,Detchd,1999,Unf,2,492,TA,TA,Y,NA,NA,11,2007,WD,Normal,174000
1193,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,TA,TA,PConc,TA,TA,Mn,702,GasA,Gd,Y,SBrkr,1,0,3,1,Gd,6,Detchd,1925,Unf,1,250,TA,Fa,P,GdWo,NA,7,2007,WD,Normal,125000
1194,RM,NA,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,No,1224,GasA,Ex,Y,SBrkr,2,0,2,1,TA,5,Attchd,1999,Fin,2,402,TA,TA,Y,NA,NA,6,2009,WD,Normal,165000
1195,RL,80,9364,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,663,GasA,TA,Y,SBrkr,1,1,4,1,TA,7,Attchd,1969,Fin,1,299,TA,TA,Y,MnPrv,NA,3,2010,WD,Normal,158000
1196,RL,51,8029,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,728,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,8,Attchd,2005,Fin,2,400,TA,TA,Y,NA,NA,7,2008,WD,Normal,176000
1197,RL,58,14054,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,879,GasA,Ex,Y,SBrkr,2,1,4,1,Gd,9,BuiltIn,2006,Fin,3,660,TA,TA,Y,NA,NA,11,2006,New,Partial,219210
1198,RM,65,8850,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,815,GasA,Ex,Y,SBrkr,1,0,3,1,TA,7,Detchd,1916,Unf,1,225,TA,TA,Y,NA,NA,7,2006,ConLw,Normal,144000
1199,RL,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1212,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,6,Attchd,2001,RFn,2,573,TA,TA,Y,NA,NA,6,2009,WD,Normal,178000
1200,RL,75,11235,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1051,GasA,Gd,Y,SBrkr,1,1,3,1,TA,6,Attchd,1974,Unf,2,459,TA,TA,Y,NA,NA,10,2006,WD,Normal,148000
1201,RL,71,9353,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,864,GasA,Gd,Y,SBrkr,1,0,3,1,TA,5,Attchd,1972,Unf,1,280,TA,TA,Y,NA,Shed,7,2006,Oth,Abnorml,116050
1202,RL,80,10400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Av,866,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,6,Attchd,1998,RFn,2,546,TA,TA,Y,NA,NA,3,2009,WD,Normal,197900
1203,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,884,GasA,Ex,Y,SBrkr,1,0,3,1,TA,5,Detchd,1960,Unf,1,216,TA,TA,N,NA,NA,5,2009,WD,Normal,117000
1204,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1630,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,6,Attchd,2000,Unf,2,451,TA,TA,Y,NA,NA,10,2009,WD,Normal,213000
1205,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,No,1056,GasA,Ex,Y,SBrkr,1,1,3,1,TA,6,Attchd,1975,RFn,2,495,TA,TA,Y,MnPrv,NA,7,2006,WD,Normal,153500
1206,RL,90,14684,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,Gd,TA,Mn,2158,GasA,Gd,Y,SBrkr,2,0,3,1,Gd,7,Attchd,1990,RFn,3,701,TA,TA,Y,NA,NA,6,2009,WD,Normal,271900
1207,RH,NA,8900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1056,GasA,TA,Y,SBrkr,1,0,2,1,TA,5,Detchd,1966,Unf,1,384,TA,TA,Y,MnPrv,NA,11,2006,WD,Normal,107000
1208,RL,70,9135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1682,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,7,Attchd,2003,RFn,2,544,TA,TA,Y,NA,NA,5,2006,WD,Normal,200000
1209,RL,70,7763,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,No,931,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Detchd,1980,Unf,2,506,TA,TA,Y,NA,NA,10,2008,WD,Normal,140000
1210,RL,85,10182,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Mn,1660,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,8,Attchd,2006,RFn,2,500,TA,TA,Y,NA,NA,5,2006,New,Partial,290000
1211,RL,70,11218,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,Gd,TA,No,1055,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,8,Attchd,1992,RFn,2,462,TA,TA,Y,GdPrv,Shed,5,2010,WD,Normal,189000
1212,RL,152,12134,Pave,NA,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,Wood,Gd,TA,Av,559,GasA,Gd,Y,SBrkr,2,0,4,1,TA,8,Basment,1988,RFn,2,492,TA,TA,Y,NA,NA,6,2010,WD,Normal,164000
1213,RL,50,9340,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,672,GasA,TA,Y,SBrkr,1,0,2,1,TA,4,Attchd,1941,Unf,1,234,TA,TA,N,NA,NA,8,2009,WD,Normal,113000
1214,RL,NA,10246,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,Gd,Av,648,GasA,Ex,Y,SBrkr,0,0,0,1,TA,3,Attchd,1965,Unf,1,364,TA,TA,Y,NA,NA,5,2006,WD,Normal,145000
1215,RL,69,10205,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Av,925,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Attchd,1962,Unf,1,300,TA,TA,Y,NA,NA,5,2006,WD,Normal,134500
1216,RL,99,7094,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,894,GasA,TA,Y,SBrkr,1,0,3,1,TA,5,Detchd,1966,RFn,1,384,TA,TA,Y,MnPrv,NA,5,2007,WD,Normal,125000
1217,RM,68,8930,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,TA,TA,Slab,NA,NA,NA,0,GasA,TA,Y,SBrkr,2,0,4,2,TA,8,Attchd,1978,Unf,2,539,TA,TA,Y,NA,NA,4,2010,WD,Normal,112000
1218,FV,72,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,Mn,1300,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,6,Attchd,2009,RFn,2,552,TA,TA,Y,NA,NA,9,2009,New,Partial,229456
1219,RM,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,Slab,NA,NA,NA,0,GasA,Gd,N,SBrkr,1,0,2,1,TA,3,NA,NA,NA,0,0,NA,NA,N,NA,NA,7,2006,WD,Normal,80500
1220,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,No,672,GasA,TA,Y,SBrkr,1,1,3,1,TA,7,NA,NA,NA,0,0,NA,NA,N,NA,NA,4,2006,WD,Abnorml,91500
1221,RL,66,7800,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,912,GasA,TA,Y,SBrkr,1,0,2,1,TA,5,Attchd,1964,Unf,1,288,TA,TA,Y,NA,NA,11,2006,WD,Abnorml,115000
1222,RL,55,8250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,952,GasA,Ex,Y,SBrkr,1,0,3,1,TA,5,Attchd,1968,Unf,1,322,TA,TA,Y,NA,NA,8,2008,WD,Normal,134000
1223,RL,78,10496,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Mn,1040,GasA,Ex,Y,SBrkr,2,0,3,1,TA,7,Attchd,1949,Unf,1,315,TA,TA,Y,GdWo,NA,1,2007,WD,Normal,143000
1224,RL,89,10680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,Fa,No,2136,GasA,TA,N,FuseA,2,0,4,1,TA,7,Detchd,1951,Unf,2,528,TA,TA,Y,MnPrv,NA,10,2006,WD,Normal,137900
1225,RL,60,15384,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,788,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,8,Attchd,2004,Fin,2,388,TA,TA,Y,NA,NA,2,2008,WD,Normal,184000
1226,RL,65,10482,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,Av,588,GasA,Ex,Y,SBrkr,1,0,3,1,TA,6,Attchd,1958,RFn,1,264,TA,TA,Y,MnWw,NA,6,2007,WD,Normal,145000
1227,RL,86,14598,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Mn,894,GasA,Ex,Y,SBrkr,2,1,4,1,Gd,9,BuiltIn,2007,Fin,3,668,TA,TA,Y,NA,NA,1,2008,WD,Normal,214000
1228,RL,72,8872,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,912,GasA,Ex,Y,SBrkr,1,0,2,1,Gd,5,Detchd,1992,Unf,2,576,TA,TA,Y,NA,NA,12,2008,WD,Normal,147000
1229,RL,65,8769,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,Ex,TA,No,1702,GasA,Ex,Y,SBrkr,1,1,1,1,Ex,7,Attchd,2008,Fin,3,1052,TA,TA,Y,NA,NA,10,2008,New,Partial,367294
1230,RL,70,7910,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,TA,TA,CBlock,TA,TA,No,1075,GasA,Gd,Y,SBrkr,2,0,4,1,TA,7,Basment,1960,Unf,1,404,TA,TA,Y,GdWo,NA,8,2008,WD,Normal,127000
1231,RL,NA,18890,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,1977,1977,Shed,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,1361,GasA,Ex,Y,SBrkr,2,2,4,2,TA,12,BuiltIn,1977,RFn,2,600,TA,TA,N,NA,Gar2,8,2007,WD,Normal,190000
